ID,title,issueNumber,date,series_title,series_ID,price,,,,,,
23613,Wolverine and Power Pack (2008) #4,4,2009-02-04T00:00:00-0500,Wolverine and Power Pack (2008 - 2009),6135,2.99,,,,,,
23124,X-Men Vs. Hulk (2009) #1,1,2009-02-04T00:00:00-0500,X-Men Vs. Hulk (2009),6541,3.99,,,,,,
23666,Franklin Richards: It's Dark Reigning Cats & Dogs (2009) #1,1,2009-02-04T00:00:00-0500,Franklin Richards: It's Dark Reigning Cats & Dogs (2009),6814,3.99,,,,,,
23577,Deadpool by Greg Land Poster (2009) #1,1,2009-02-04T00:00:00-0500,Deadpool by Greg Land Poster (2009 - Present),6716,0,,,,,,
23106,Mighty Avengers (2007) #21,21,2009-02-04T00:00:00-0500,Mighty Avengers (2007 - 2010),1866,3.99,,,,,,
23630,Dead of Night Featuring Werewolf by Night (2009) #2,2,2009-02-04T00:00:00-0500,Dead of Night Featuring Werewolf by Night (2009),6558,3.99,,,,,,
23705,Mini Marvels: Secret Invasion Digest (Digest),0,2009-02-04T00:00:00-0500,Mini Marvels: Secret Invasion Digest (2009 - Present),6863,9.99,,,,,,
22968,Ender's Game (2008) #3,3,2009-02-04T00:00:00-0500,Ender's Game (2008 - 2009),5977,3.99,,,,,,
23118,Dark Tower: Treachery (2008) #5,5,2009-01-28T00:00:00-0500,Dark Tower: Treachery (2008 - 2009),5624,3.99,,,,,,
23084,Marvels: Eye of the Camera (2008) #3,3,2009-01-28T00:00:00-0500,Marvels: Eye of the Camera (2008 - 2010),6282,3.99,,,,,,
23152,Ghost Rider: Danny Ketch (2008) #4,4,2009-01-28T00:00:00-0500,Ghost Rider: Danny Ketch (2008 - 2009),5974,3.99,,,,,,
23085,Marvel Previews (2008) #66,66,2009-01-28T00:00:00-0500,Marvel Previews (2008 - Present),5540,1.25,,,,,,
23228,New Avengers Vol. 3 (Hardcover),0,2009-01-28T00:00:00-0500,New Avengers Vol. 3 (2009 - Present),6660,34.99,,,,,,
23198,X-Men: Original Sin Premiere (Hardcover),0,2009-01-28T00:00:00-0500,X-Men: Original Sin Premiere (2009 - Present),6627,24.99,,,,,,
23098,Ms. Marvel (2006) #35,35,2009-01-28T00:00:00-0500,Ms. Marvel (2006 - 2010),987,2.99,,,,,,
23102,Punisher: War Zone (2008) #6,6,2009-01-28T00:00:00-0500,Punisher: War Zone (2008 - 2009),6300,3.99,,,,,,
23166,The Stand: Captain Trips (2008) #5 (PERKINS VARIANT),5,2009-01-28T00:00:00-0500,The Stand: Captain Trips (2008 - 2009),5754,3.99,,,,,,
23207,Secret Invasion: Fantastic Four (Trade Paperback),0,2009-01-28T00:00:00-0500,Secret Invasion: Fantastic Four (2009 - Present),6636,16.99,,,,,,
23095,She-Hulk (2005) #37,37,2009-01-28T00:00:00-0500,She-Hulk (2005 - 2009),886,2.99,,,,,,
23074,Fantastic Four (1998) #563,563,2009-01-28T00:00:00-0500,Fantastic Four (1998 - 2012),421,2.99,,,,,,
23130,Runaways (2008) #6,6,2009-01-28T00:00:00-0500,Runaways (2008 - 2009),5338,2.99,,,,,,
54404,Star Wars: Legacy (2006) #32,32,2009-01-28T00:00:00-0500,Star Wars: Legacy (2006 - 2010),20200,0,,,,,,
22974,Ender's Shadow: Battle School (2008) #2,2,2009-01-28T00:00:00-0500,Ender's Shadow: Battle School (2008 - 2009),6381,3.99,,,,,,
23200,Marvel Masterworks: Daredevil Vol. 5 (Hardcover),0,2009-01-28T00:00:00-0500,Marvel Masterworks: Daredevil Vol. 5 (2009 - Present),6629,54.99,,,,,,
23193,Marvel Masterworks: Golden Age Captain America Vol. 3 (Hardcover),0,2009-01-28T00:00:00-0500,Marvel Masterworks: Golden Age Captain America Vol. 3 (2009 - Present),6622,59.99,,,,,,
23080,Ultimate Spider-Man (2000) #130,130,2009-01-28T00:00:00-0500,Ultimate Spider-Man (2000 - 2009),466,2.99,,,,,,
23170,X-Men: Worlds Apart (2008) #4,4,2009-01-28T00:00:00-0500,X-Men: Worlds Apart (2008 - 2009),6003,3.99,,,,,,
23195,Ultimate Spider-Man Vol. 21: War of the Symbiotes (Trade Paperback),0,2009-01-28T00:00:00-0500,Ultimate Spider-Man Vol. 21: War of the Symbiotes (2009 - Present),6624,15.99,,,,,,
23117,Dark Tower: Treachery (2008) #5 (ACUNA VARIANT),5,2009-01-28T00:00:00-0500,Dark Tower: Treachery (2008 - 2009),5624,3.99,,,,,,
23110,Nova (2007) #21,21,2009-01-28T00:00:00-0500,Nova (2007 - 2010),2504,2.99,,,,,,
23204,Spider-Girl Vol. 10: Season of the Serpent (Digest),0,2009-01-28T00:00:00-0500,Spider-Girl Vol. 10: Season of the Serpent (2009 - Present),6633,9.99,,,,,,
23112,Avengers: The Initiative (2007) #21,21,2009-01-28T00:00:00-0500,Avengers: The Initiative (2007 - 2010),1945,2.99,,,,,,
23075,Daredevil (1998) #115,115,2009-01-28T00:00:00-0500,Daredevil (1998 - 2011),449,2.99,,,,,,
23079,Incredible Hercules (2008) #125,125,2009-01-28T00:00:00-0500,Incredible Hercules (2008 - 2010),3762,2.99,,,,,,
23088,New Avengers (2004) #49,49,2009-01-28T00:00:00-0500,New Avengers (2004 - 2010),753,3.99,,,,,,
23165,The Stand: Captain Trips (2008) #5 (SKETCH VARIANT),5,2009-01-28T00:00:00-0500,The Stand: Captain Trips (2008 - 2009),5754,3.99,,,,,,
23206,Criminal Vol. 4: Bad Night (Trade Paperback),0,2009-01-28T00:00:00-0500,Criminal Vol. 4: Bad Night (2009 - Present),6635,14.99,,,,,,
22464,Fantastic Four (1998) #563,563,2009-01-28T00:00:00-0500,Fantastic Four (1998 - 2012),421,2.99,,,,,,
23229,New Avengers Vol. 3 (Hardcover),0,2009-01-28T00:00:00-0500,New Avengers Vol. 3 (2009 - Present),6661,34.99,,,,,,
23199,Marvel Masterworks: Daredevil Vol. 5 (Hardcover),0,2009-01-28T00:00:00-0500,Marvel Masterworks: Daredevil Vol. 5 (2009 - Present),6628,54.99,,,,,,
23180,Amazing Spider-Man: Extra! (2009) #2,2,2009-01-28T00:00:00-0500,Amazing Spider-Man: Extra! (2009),6604,3.99,,,,,,
23167,The Stand: Captain Trips (2008) #5,5,2009-01-28T00:00:00-0500,The Stand: Captain Trips (2008 - 2009),5754,3.99,,,,,,
23135,Young X-Men (2008) #10,10,2009-01-28T00:00:00-0500,Young X-Men (2008 - Present),4443,2.99,,,,,,
24532,Son of Hulk (2008) #7 (2nd Printing Variant),7,2009-01-28T00:00:00-0500,Son of Hulk (2008 - 2010),5002,2.99,,,,,,
23138,Wolverine: First Class (2008) #11,11,2009-01-28T00:00:00-0500,Wolverine: First Class (2008 - 2010),4013,2.99,,,,,,
23125,X-Force (2008) #11,11,2009-01-28T00:00:00-0500,X-Force (2008 - 2010),3839,2.99,,,,,,
23556,Astonishing Tales: Mojoworld (2008) #2,2,2009-01-28T00:00:00-0500,Astonishing Tales: Mojoworld (2008 - 2009),6699,0,,,,,,
23194,Marvel Masterworks: Golden Age Captain America Vol. 3 (Hardcover),0,2009-01-28T00:00:00-0500,Marvel Masterworks: Golden Age Captain America Vol. 3 (2009 - Present),6623,59.99,,,,,,
23230,Ultimatum: March on Ultimatum Premiere (Hardcover),0,2009-01-28T00:00:00-0500,Ultimatum: March on Ultimatum Premiere (2009 - Present),6662,24.99,,,,,,
23116,Dark Tower: Treachery (2008) #5 (LEE SKETCH VARIANT),5,2009-01-28T00:00:00-0500,Dark Tower: Treachery (2008 - 2009),5624,3.99,,,,,,
23186,Marvel 1985 Premiere (Hardcover),0,2009-01-28T00:00:00-0500,Marvel 1985 Premiere (2009 - Present),6610,24.99,,,,,,
23115,Son of Hulk (2008) #7,7,2009-01-28T00:00:00-0500,Son of Hulk (2008 - 2010),5002,2.99,,,,,,
23096,Marvel Adventures Fantastic Four (2005) #44,44,2009-01-28T00:00:00-0500,Marvel Adventures Fantastic Four (2005 - 2009),926,2.99,,,,,,
23090,Captain America (2004) #46,46,2009-01-28T00:00:00-0500,Captain America (2004 - 2011),832,2.99,,,,,,
23212,Marvel 1985 (Hardcover),0,2009-01-28T00:00:00-0500,Marvel 1985 (2009 - Present),6641,24.99,,,,,,
23544,Astonishing Tales: Iron Man 2020 (2009) #2,2,2009-01-21T00:00:00-0500,Astonishing Tales: Iron Man 2020 (2009),6697,0,,,,,,
23188,Iron Man: Director of S.H.I.E.L.D. - With Iron Hands (Trade Paperback),0,2009-01-21T00:00:00-0500,Iron Man: Director of S.H.I.E.L.D. - With Iron Hands (2009 - Present),6612,12.99,,,,,,
23205,Spider-Man: New Ways to Die Premiere (Hardcover),0,2009-01-21T00:00:00-0500,Spider-Man: New Ways to Die Premiere (2009 - Present),6634,24.99,,,,,,
23089,Thunderbolts (2006) #128,128,2009-01-21T00:00:00-0500,Thunderbolts (2006 - 2012),18527,2.99,,,,,,
23097,Moon Knight (2006) #26,26,2009-01-21T00:00:00-0500,Moon Knight (2006 - 2009),947,2.99,,,,,,
23184,Doctor Doom and the Masters of Evil (2009) #1,1,2009-01-21T00:00:00-0500,Doctor Doom and the Masters of Evil (2009),6608,2.99,,,,,,
23073,X-Men Legacy (2008) #220,220,2009-01-21T00:00:00-0500,X-Men Legacy (2008 - 2012),3754,2.99,,,,,,
23086,Punisher: Frank Castle (2009) #66,66,2009-01-21T00:00:00-0500,Punisher: Frank Castle (2009),6896,3.99,,,,,,
23190,Immortal Iron Fist Vol. 3: The Book of the Iron Fist (Trade Paperback),0,2009-01-21T00:00:00-0500,Immortal Iron Fist Vol. 3: The Book of the Iron Fist (2009 - Present),6617,16.99,,,,,,
23225,Fantastic Four Visionaries: John Byrne Vol. 0 (Trade Paperback),0,2009-01-21T00:00:00-0500,Fantastic Four Visionaries: John Byrne Vol. 0 (2009 - Present),6657,24.99,,,,,,
54356,Star Wars: Knights Of The Old Republic (2006) #37,37,2009-01-21T00:00:00-0500,Star Wars: Knights Of The Old Republic (2006 - 2010),20196,0,,,,,,
23104,Ghost Rider (2006) #31,31,2009-01-21T00:00:00-0500,Ghost Rider (2006 - 2009),1104,2.99,,,,,,
23216,Secret Invasion: Home Invasion (Trade Paperback),0,2009-01-21T00:00:00-0500,Secret Invasion: Home Invasion (2009 - Present),6646,14.99,,,,,,
23209,"Wolverine: First Class Vol. 2 - To Russia, with Love (Trade Paperback)",0,2009-01-21T00:00:00-0500,"Wolverine: First Class Vol. 2 - To Russia, with Love (2009 - Present)",6638,15.99,,,,
23078,Amazing Spider-Man (1999) #584,584,2009-01-21T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,2.99,,,,,,
23218,Essential Wolverine Vol. 1 (Trade Paperback),0,2009-01-21T00:00:00-0500,Essential Wolverine Vol. 1 (2009 - Present),6648,16.99,,,,,,
23129,Spider-Man Noir (2008) #2,2,2009-01-21T00:00:00-0500,Spider-Man Noir (2008 - 2009),6343,3.99,,,,,,
23071,Agents of Atlas Poster (2009),0,2009-01-21T00:00:00-0500,Agents of Atlas Poster (2009 - Present),6484,0,,,,,,
23154,Captain America Theater of War: America the Beautiful (2009) #1,1,2009-01-21T00:00:00-0500,Captain America Theater of War: America the Beautiful (2009),6578,4.99,,,,,,
23211,Secret Invasion: War Machine (Trade Paperback),0,2009-01-21T00:00:00-0500,Secret Invasion: War Machine (2009 - Present),6640,12.99,,,,,,
21053,Powers: The Definitive Collection Vol. 2 (Hardcover),0,2009-01-21T00:00:00-0500,Powers: The Definitive Collection Vol. 2 (2009 - Present),4497,29.99,,,,,,
23183,Ruins (2009) #1,1,2009-01-21T00:00:00-0500,Ruins (2009),6606,4.99,,,,,,
23913,Astonishing Tales: M.O.D.O.K. (2009) #1,1,2009-01-21T00:00:00-0500,Astonishing Tales: M.O.D.O.K. (2009),7080,0,,,,,,
23151,Squadron Supreme (2008) #7,7,2009-01-21T00:00:00-0500,Squadron Supreme (2008 - 2009),5208,2.99,,,,,,
23156,Secret Invasion Poster Book (2009) #1,1,2009-01-21T00:00:00-0500,Secret Invasion Poster Book (2009),6580,6.99,,,,,,
23189,Secret Invasion: Captain Marvel (Trade Paperback),0,2009-01-21T00:00:00-0500,Secret Invasion: Captain Marvel (2009 - Present),6615,14.99,,,,,,
23148,Guardians of the Galaxy (2008) #9,9,2009-01-21T00:00:00-0500,Guardians of the Galaxy (2008 - 2010),4885,2.99,,,,,,
23173,War Machine (2008) #2,2,2009-01-21T00:00:00-0500,War Machine (2008 - 2010),6410,2.99,,,,,,
5725,Powers: The Definitive Collection Vol. 2 (Hardcover),0,2009-01-21T00:00:00-0500,Powers: The Definitive Collection Vol. 2 (2009 - Present),1841,29.99,,,,,,
41832,Uncanny X-Men Annual (2006) #2,2,2009-01-21T00:00:00-0500,Uncanny X-Men Annual (2006),1119,3.99,,,,,,
23100,X-Factor (2005) #39,39,2009-01-21T00:00:00-0500,X-Factor (2005 - 2013),1035,2.99,,,,,,
23105,Marvel Adventures the Avengers (2006) #32,32,2009-01-21T00:00:00-0500,Marvel Adventures the Avengers (2006 - 2009),1107,2.99,,,,,,
23219,Mighty Avengers Vol. 4: Secret Invasion Book 2 Premiere (Hardcover),0,2009-01-21T00:00:00-0500,Mighty Avengers Vol. 4: Secret Invasion Book 2 Premiere (2009 - Present),6651,19.99,,,,,,
23128,Spider-Man Noir (2008) #2 (CALERO VARIANT),2,2009-01-21T00:00:00-0500,Spider-Man Noir (2008 - 2009),6343,3.99,,,,,,
23181,X-Men: Kingbreaker (2008) #2,2,2009-01-21T00:00:00-0500,X-Men: Kingbreaker (2008 - 2009),6418,3.99,,,,,,
23087,Astonishing X-Men (2004) #28,28,2009-01-21T00:00:00-0500,Astonishing X-Men (2004 - 2013),744,2.99,,,,,,
23175,Dark Avengers (2009) #1,1,2009-01-21T00:00:00-0500,Dark Avengers (2009 - 2010),6599,3.99,,,,,,
23122,Marvel Adventures Two-in-One (2007) #19,19,2009-01-21T00:00:00-0500,Marvel Adventures Two-in-One (2007 - 2009),2544,4.99,,,,,,
23103,Wolverine Origins (2006) #32,32,2009-01-21T00:00:00-0500,Wolverine Origins (2006 - 2010),2375,2.99,,,,,,
23182,Ruins (2009) #1 (VARIANT),1,2009-01-21T00:00:00-0500,Ruins (2009),6606,4.99,,,,,,
23163,Weapon X: First Class (2008) #3,3,2009-01-21T00:00:00-0500,Weapon X: First Class (2008 - 2009),6196,3.99,,,,,,
23121,New Exiles (2008) #17,17,2009-01-21T00:00:00-0500,New Exiles (2008 - 2009),3412,2.99,,,,,,
23147,Marvel Adventures Super Heroes (2008) #7,7,2009-01-14T00:00:00-0500,Marvel Adventures Super Heroes (2008 - 2010),5202,2.99,,,,,,
23160,"Anita Blake, Vampire Hunter: The Laughing Corpse (2008) #4",4,2009-01-14T00:00:00-0500,"Anita Blake, Vampire Hunter: The Laughing Corpse (2008 - 2009)",5859,3.99,,,,
23134,Marvel Illustrated: The Odyssey (2008) #5,5,2009-01-14T00:00:00-0500,Marvel Illustrated: The Odyssey (2008 - 2009),5667,3.99,,,,,,
23214,"Laurell K. Hamilton's Anita Blake, Vampire Hunter: The First Death (Trade Paperback)",0,2009-01-14T00:00:00-0500,"Laurell K. Hamilton's Anita Blake, Vampire Hunter: The First Death (2009 - Present)",6644,14.99,,,,
23107,Amazing Spider-Girl (2006) #28,28,2009-01-14T00:00:00-0500,Amazing Spider-Girl (2006 - 2009),1126,2.99,,,,,,
23145,Captain Britain and MI: 13 (2008) #9,9,2009-01-14T00:00:00-0500,Captain Britain and MI: 13 (2008 - 2009),4884,2.99,,,,,,
23144,Big Hero 6 (2008) #5,5,2009-01-14T00:00:00-0500,Big Hero 6 (2008 - 2009),5694,3.99,,,,,,
23153,Civil War: House of M (2008) #5,5,2009-01-14T00:00:00-0500,Civil War: House of M (2008 - 2009),5730,2.99,,,,,,
23094,Marvel Adventures Spider-Man (2005) #47,47,2009-01-14T00:00:00-0500,Marvel Adventures Spider-Man (2005 - 2010),866,2.99,,,,,,
23227,Spider-Man: Amazing Friends (Digest),0,2009-01-14T00:00:00-0500,Spider-Man: Amazing Friends (2009 - Present),6659,9.99,,,,,,
23143,Lords of Avalon: Knight of Darkness (2008) #3,3,2009-01-14T00:00:00-0500,Lords of Avalon: Knight of Darkness (2008 - 2009),6163,3.99,,,,,,
23185,Nova: Origin of Richard Rider (2009) #1,1,2009-01-14T00:00:00-0500,Nova: Origin of Richard Rider (2009),6609,4.99,,,,,,
23168,Spider-Man: Brand New Day (2008) #4,4,2009-01-14T00:00:00-0500,Spider-Man: Brand New Day (2008 - 2009),6002,3.99,,,,,,
23729,Wolverine: Agent of Atlas (2008) #3,3,2009-01-14T00:00:00-0500,Wolverine: Agent of Atlas (2008 - 2009),6693,0,,,,,,
1026,X-Force Vol. I: New Beginnings (Trade Paperback),0,2009-01-14T00:00:00-0500,X-Force Vol. I: New Beginnings (2002),86,15.99,,,,,,
23174,X-Infernus (2008) #2,2,2009-01-14T00:00:00-0500,X-Infernus (2008 - 2009),6280,3.99,,,,,,
23101,Punisher: War Zone (2008) #5,5,2009-01-14T00:00:00-0500,Punisher: War Zone (2008 - 2009),6300,3.99,,,,,,
23538,Astonishing Tales: Wolverine/Punisher (2008) #2,2,2009-01-14T00:00:00-0500,Astonishing Tales: Wolverine/Punisher (2008 - 2009),6696,0,,,,,,
23215,Daredevil: Born Again Premiere (Hardcover),0,2009-01-14T00:00:00-0500,Daredevil: Born Again Premiere (2009 - Present),6645,24.99,,,,,,
23241,Fin Fang Four (2008) #4,4,2009-01-14T00:00:00-0500,Fin Fang Four (2008 - 2009),6665,0,,,,,,
23072,Adam: Legend of the Blue Marvel (2008) #3,3,2009-01-14T00:00:00-0500,Adam: Legend of the Blue Marvel (2008),6079,3.99,,,,,,
23226,Hulk Visionaries: Peter David Vol. 6 (Trade Paperback),0,2009-01-14T00:00:00-0500,Hulk Visionaries: Peter David Vol. 6 (2009 - Present),6658,29.99,,,,,,
23077,Amazing Spider-Man (1999) #583,583,2009-01-14T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,3.99,,,,,,
23133,X-Men/Spider-Man (2008) #3,3,2009-01-14T00:00:00-0500,X-Men/Spider-Man (2008 - 2009),6348,3.99,,,,,,
23192,Annihilation: Conquest Book 2 (Trade Paperback),0,2009-01-14T00:00:00-0500,Annihilation: Conquest Book 2 (2009 - Present),6619,34.99,,,,,,
23210,"Marvel Adventures Spider-Man, Hulk & Iron Man: Triple Threat (Digest)",0,2009-01-14T00:00:00-0500,"Marvel Adventures Spider-Man, Hulk & Iron Man: Triple Threat (2009 - Present)",6639,9.99,,,,
23220,Daredevil: Born Again (Hardcover),0,2009-01-14T00:00:00-0500,Daredevil: Born Again (2009 - Present),6652,24.99,,,,,,
23146,Deadpool (2008) #6,6,2009-01-14T00:00:00-0500,Deadpool (2008 - 2012),5701,2.99,,,,,,
23109,The Wonderful Wizard of Oz (2008) #2,2,2009-01-14T00:00:00-0500,The Wonderful Wizard of Oz (2008 - 2009),6314,3.99,,,,,,
23196,X-Force Vol. 1: Angels and Demons (Trade Paperback),0,2009-01-14T00:00:00-0500,X-Force Vol. 1: Angels and Demons (2009 - Present),6625,15.99,,,,,,
23909,Secret Warriors Special: Who's Your Daddy? (2009) #1,1,2009-01-12T00:00:00-0500,Secret Warriors Special: Who's Your Daddy? (2009),7076,0,,,,,,
23178,Punisher (2008) #1,1,2009-01-07T00:00:00-0500,Punisher (2008 - 2010),6601,3.99,,,,,,
27318,X-Men Noir (2009) #1 (CALERO 2ND PRINTING VARIANT),1,2009-01-07T00:00:00-0500,X-Men Noir (2009),8689,3.99,,,,,,
23240,Fin Fang Four (2008) #3,3,2009-01-07T00:00:00-0500,Fin Fang Four (2008 - 2009),6665,0,,,,,,
23155,Official Index to the Marvel Universe (2009) #1,1,2009-01-07T00:00:00-0500,Official Index to the Marvel Universe (2009 - 2010),6579,3.99,,,,,,
23157,Super Hero Squad: Hero Up! One-Shot (2009) #1 (HEROES (50/50 COVER)),1,2009-01-07T00:00:00-0500,Super Hero Squad: Hero Up! One-Shot (2009),6581,3.99,,,,,,
23081,Super Hero Squad Poster (2009) #1,1,2009-01-07T00:00:00-0500,Super Hero Squad Poster (2009 - Present),6495,0,,,,,,
23119,Wolverine and Power Pack (2008) #3,3,2009-01-07T00:00:00-0500,Wolverine and Power Pack (2008 - 2009),6135,2.99,,,,,,
23076,Amazing Spider-Man (1999) #582,582,2009-01-07T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,2.99,,,,,,
23123,Spider-Man: Fear Itself (2009) #1,1,2009-01-07T00:00:00-0500,Spider-Man: Fear Itself (2009),6540,3.99,,,,,,
23169,Marvel Illustrated: Kidnapped! (2008) #3,3,2009-01-07T00:00:00-0500,Marvel Illustrated: Kidnapped! (2008 - 2009),6203,3.99,,,,,,
23171,Secret Invasion: War of Kings One-Shot (2009) #1,1,2009-01-07T00:00:00-0500,Secret Invasion: War of Kings One-Shot (2009),6595,3.99,,,,,,
23127,Eternals: Manifest Destiny (2008) #7,7,2009-01-07T00:00:00-0500,Eternals: Manifest Destiny (2008 - 2009),5022,2.99,,,,,,
23108,Sub-Mariner: The Depths (2008) #4,4,2009-01-07T00:00:00-0500,Sub-Mariner: The Depths (2008 - 2009),5603,3.99,,,,,,
23139,Dead of Night Featuring Werewolf by Night (2009) #1,1,2009-01-07T00:00:00-0500,Dead of Night Featuring Werewolf by Night (2009),6558,3.99,,,,,,
23202,Infinity Crusade Vol. 2 (Trade Paperback),0,2009-01-07T00:00:00-0500,Infinity Crusade Vol. 2 (2009 - Present),6631,29.99,,,,,,
23149,Invincible Iron Man (2008) #9,9,2009-01-07T00:00:00-0500,Invincible Iron Man (2008 - 2012),4889,2.99,,,,,,
23177,"Punisher (2008) #1 (MCKONE (DR, 50/50 COVER))",1,2009-01-07T00:00:00-0500,Punisher (2008 - 2010),6601,3.99,,,,,
23187,Agents of Atlas (Trade Paperback),0,2009-01-07T00:00:00-0500,Agents of Atlas (2009 - Present),6611,24.99,,,,,,
23221,Ultimate Origins (Hardcover),0,2009-01-07T00:00:00-0500,Ultimate Origins (2009 - Present),6653,24.99,,,,,,
23137,X Men Noir (2008) #2 (CALERO VARIANT),2,2009-01-07T00:00:00-0500,X Men Noir (2008 - 2009),6352,3.99,,,,,,
23197,Ultimate Origins Premiere (Hardcover),0,2009-01-07T00:00:00-0500,Ultimate Origins Premiere (2009 - Present),6626,24.99,,,,,,
23213,Daredevil by Frank Miller & Klaus Janson Vol. 3 (Trade Paperback),0,2009-01-07T00:00:00-0500,Daredevil by Frank Miller & Klaus Janson Vol. 3 (2009 - Present),6643,29.99,,,,,,
23082,Dark Avengers by Mike Deodato Poster (2009) #1,1,2009-01-07T00:00:00-0500,Dark Avengers by Mike Deodato Poster (2009 - Present),6496,0,,,,,,
23150,Wolverine: Switchback (2009) #1,1,2009-01-07T00:00:00-0500,Wolverine: Switchback (2009),6569,3.99,,,,,,
23158,Super Hero Squad: Hero Up! One-Shot (2009) #1 (VILLAIN (50/50 COVER)),1,2009-01-07T00:00:00-0500,Super Hero Squad: Hero Up! One-Shot (2009),6581,3.99,,,,,,
23208,Secret Invasion (Trade Paperback),0,2009-01-07T00:00:00-0500,Secret Invasion (2008),6637,29.99,,,,,,
23161,Marvel Zombies 3 (2008) #4,4,2009-01-07T00:00:00-0500,Marvel Zombies 3 (2008 - 2009),5993,3.99,,,,,,
23201,Essential Punisher Vol. 3 (Trade Paperback),0,2009-01-07T00:00:00-0500,Essential Punisher Vol. 3 (2009 - Present),6630,16.99,,,,,,
23217,Marvel Zombies: Dead Days (Trade Paperback),0,2009-01-07T00:00:00-0500,Marvel Zombies: Dead Days (2009 - Present),6647,24.99,,,,,,
23126,Cable (2008) #10,10,2009-01-07T00:00:00-0500,Cable (2008 - 2010),4002,2.99,,,,,,
23728,Wolverine: Agent of Atlas (2008) #2,2,2009-01-07T00:00:00-0500,Wolverine: Agent of Atlas (2008 - 2009),6693,0,,,,,,
23099,Marvel Spotlight (2005) #37,37,2009-01-07T00:00:00-0500,Marvel Spotlight (2005 - 2011),1012,3.99,,,,,,
23162,X-Men: Manifest Destiny (2008) #5,5,2009-01-07T00:00:00-0500,X-Men: Manifest Destiny (2008 - 2009),5750,3.99,,,,,,
23203,Marvel Illustrated: The Three Musketeers Premiere (Hardcover),0,2009-01-07T00:00:00-0500,Marvel Illustrated: The Three Musketeers Premiere (2009 - Present),6632,19.99,,,,,,
23120,Nyx: No Way Home (2008) #5,5,2009-01-07T00:00:00-0500,Nyx: No Way Home (2008 - 2009),5325,3.99,,,,,,
23136,X Men Noir (2008) #2,2,2009-01-07T00:00:00-0500,X Men Noir (2008 - 2009),6352,3.99,,,,,,
20953,Marvel Adventures Iron Man Special Edition (2007) #1,1,2009-01-02T00:00:00-0500,Marvel Adventures Iron Man Special Edition (2007),4066,0,,,,,,
29236,Punisher (2008) #1,1,2009-01-01T00:00:00-0500,Punisher (2008 - 2010),6601,0,,,,,,
23022,New Avengers Vol. 9: Secret Invasion Book 2 Premiere (Hardcover),0,2008-12-31T00:00:00-0500,New Avengers Vol. 9: Secret Invasion Book 2 Premiere (2008 - Present),6438,19.99,,,,,,
22895,Punisher: War Zone (2008) #4,4,2008-12-31T00:00:00-0500,Punisher: War Zone (2008 - 2009),6300,3.99,,,,,,
22991,The Stand: Captain Trips (2008) #4,4,2008-12-31T00:00:00-0500,The Stand: Captain Trips (2008 - 2009),5754,3.99,,,,,,
22374,Ultimate Hulk Annual (2008) #1,1,2008-12-31T00:00:00-0500,Ultimate Hulk Annual (2008),5989,3.99,,,,,,
22256,Fantastic Four (1998) #562,562,2008-12-31T00:00:00-0500,Fantastic Four (1998 - 2012),421,2.99,,,,,,
23023,Cable Vol. 1: Messiah War (Trade Paperback),0,2008-12-31T00:00:00-0500,Cable Vol. 1: Messiah War (2008 - Present),6439,14.99,,,,,,
22869,Ultimate X-Men (2000) #99,99,2008-12-31T00:00:00-0500,Ultimate X-Men (2000 - 2009),474,2.99,,,,,,
23005,Incognito (2008) #1,1,2008-12-31T00:00:00-0500,Incognito (2008 - 2009),6416,3.5,,,,,,
22999,War Machine (2008) #1,1,2008-12-31T00:00:00-0500,War Machine (2008 - 2010),6410,2.99,,,,,,
22940,Young X-Men (2008) #9,9,2008-12-31T00:00:00-0500,Young X-Men (2008 - Present),4443,2.99,,,,,,
22957,Guardians of the Galaxy (2008) #8,8,2008-12-31T00:00:00-0500,Guardians of the Galaxy (2008 - 2010),4885,2.99,,,,,,
22929,X-Force (2008) #10,10,2008-12-31T00:00:00-0500,X-Force (2008 - 2010),3839,2.99,,,,,,
22935,Avengers/Invaders (2008) #7,7,2008-12-31T00:00:00-0500,Avengers/Invaders (2008 - 2009),4864,2.99,,,,,,
23534,Wolverine: Agent of Atlas (2008) #1,1,2008-12-31T00:00:00-0500,Wolverine: Agent of Atlas (2008 - 2009),6693,0,,,,,,
23042,Spider-Man: Blue Premiere (Hardcover),0,2008-12-31T00:00:00-0500,Spider-Man: Blue Premiere (2008 - Present),6458,24.99,,,,,,
22886,Marvel Adventures Fantastic Four (2005) #43,43,2008-12-31T00:00:00-0500,Marvel Adventures Fantastic Four (2005 - 2009),926,2.99,,,,,,
23034,Thor Visionaries: Walter Simonson Vol. 1 (Trade Paperback),0,2008-12-31T00:00:00-0500,Thor Visionaries: Walter Simonson Vol. 1 (2008 - Present),6450,29.99,,,,,,
23053,Runaways: Pride & Joy Premiere (Hardcover),0,2008-12-31T00:00:00-0500,Runaways: Pride & Joy Premiere (2008 - Present),6469,19.99,,,,,,
22883,Captain America (2004) #45,45,2008-12-31T00:00:00-0500,Captain America (2004 - 2011),832,2.99,,,,,,
