ID,full_name,first_apperance,description,image
1011377,Spider-Man (Takuya Yamashiro),null,null,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4be86ad8ada17/portrait_incredible.jpg
1011010,Spider-Man (Ultimate),3438,Peters relatively normal life changed abruptly during a school trip to Osborn Industries Inc where the company had been working on a super soldier serum the Oz Compound a spider exposed to it escaped and bit Peter before it was destroyed.,http://i.annihil.us/u/prod/marvel/i/mg/3/50/531771b4e8c60/portrait_incredible.jpg
1010795,Spider-Woman (Charlotte Witter),37899,null,http://i.annihil.us/u/prod/marvel/i/mg/c/60/531771afe4ffa/portrait_incredible.jpg
1009608,Spider-Woman (Jessica Drew),37899,When young Jessica Drew suffered uranium poisoning in  her father was forced to inject her with his untested spider serum and seal her in a genetic accelerator.,http://i.annihil.us/u/prod/marvel/i/mg/b/50/5265479097743/portrait_incredible.jpg
1010794,Spider-Woman (Mattie Franklin),37895,Mattie Franklin was granted her powers when after overhearing a phone call between her father and Norman Osborn about the Gathering of the Five she took her fathers place during the Gathering and was endowed with the awesome powers that Norman Osborn had wanted for himself.,http://i.annihil.us/u/prod/marvel/i/mg/2/30/531771c2ab020/portrait_incredible.jpg
1009614,Spiral (Rita Wayword),8571,Spiral was created to be an agent of Mojo the despotic leader of Mojo World often used as his favored personal servant executioner and spy.,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003ad84f314/portrait_incredible.jpg
1011158,Spirit,null,Spirit is a member of the Luphomoid race and she is one of the few survivors of her planets destruction.,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c002f471444a/portrait_incredible.jpg
1010899,Spitfire,24549,During World War II Jacqueline Falsworth bravely served in Britains Home Guard.,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00359222ceb/portrait_incredible.jpg
1009616,Spot,23739,Jonathan Ohnn was working as a research scientist on behalf of Wilson Fisk the Kingpin of Crime.,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c003ad4d2e8d/portrait_incredible.jpg
1011180,Sprite,null,Sprite is a mischievous Eternal who maintains a perpetual youthful appearance.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009617,Spyke,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1014905,Squadron Sinister,7339,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
ID,full_name,first_apperance,description,image
1014905,Squadron Sinister,7339,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010814,Squadron Supreme (Earth-712),7338,null,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035eca1466/portrait_incredible.jpg
1010860,Squirrel Girl,30885,Escaping the taunts of her fellow school students regarding her physical mutation LosAngeles born Doreen Green fled into the nearby woods where she quickly discovered her affinity for squirrels.,http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c0035beb0c55/portrait_incredible.jpg
1009618,Stacy X,17546,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1015003,Stacy X (Ultimate),15715,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011307,Star Brand,10997,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010733,Star-Lord (Peter Quill),49943,Refusing to miss his opportunity Peter Jason Quill stole a scoutship from Cape Canaveral returned to Eve and shot his way to the appointed spot where his old rival Harrelson NASAs choice to be StarLord was awaiting selection where Quill was transported away in his stead and transformed into StarLord.,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/537bc55e8b1f5/portrait_incredible.jpg
1009621,Starbolt,15916,Starbolt is a member of the Shiar Imperial Guard.,http://i.annihil.us/u/prod/marvel/i/mg/e/70/4c003acf4e4bc/portrait_incredible.jpg
1010764,Stardust,null,As Herald for the world devourer Galactus Stardust found suitable worlds for her master to consume.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011084,Starfox,17490,The youngest son of Mentor and SuiSan Eros had the natural ability to excite pleasure in others but his power had no effect upon his mutant older brother Thanos who worshiped the cosmic embodiment of Death and led an army against Titan.,http://i.annihil.us/u/prod/marvel/i/mg/b/70/4c0030cbcba98/portrait_incredible.jpg
1011341,Starhawk (Stakar Ogord),null,Though best known as a st century hero in the alternate Reality timeline the enigmatic spacefaring Starhawk originated a millennium earlier.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011078,Starjammers,39443,null,http://i.annihil.us/u/prod/marvel/i/mg/9/60/537f74ae55a3a/portrait_incredible.jpg
1009622,Stark Industries,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010828,Stature,37421,Cassie Lang is the daughter of deceased Avenger Scott Lang and a member of the Young Avengers.,http://i.annihil.us/u/prod/marvel/i/mg/3/60/527413be6077d/portrait_incredible.jpg
1010889,Steel Serpent (Davos),15973,null,http://i.annihil.us/u/prod/marvel/i/mg/4/90/4ce5a3cacb3af/portrait_incredible.jpg
1011159,Stellaris,null,It is unknown how Stellaris survived the extermination of her home world by the Celestials or how she acquired her living armor but ever since she has committed herself to their destruction.,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c002f4445ce5/portrait_incredible.jpg
1009625,Stepford Cuckoos,37881,The Stepford Cuckoos were five identical mutant sisters who enrolled at the Xavier Institute and soon proved to be the crme de la crme of Emma Frosts telepathy class.,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c003acc72680/portrait_incredible.jpg
1009615,Stephanie de la Spiroza,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010901,Stephen Strange,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010326,Steve Rogers,29090,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
ID,full_name,first_apperance,description,image
1009626,Stick,15675,Stick who trained both Daredevil and Elektra in the martial arts is the leader of the warrior order called The Chaste and has fought alongside the clans other members against The Hand for years.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009627,Stilt-Man (Wibur Day),null,Wilbur Day was a scientist at Kaxton Labs who stole designs for a hydraulic ramming device from his company out of frustration of his position in his job.,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4c003ac98d3ce/portrait_incredible.jpg
1009628,Stingray (Walter Newell),12653,Creating the Stingray costume Newell succeeded in capturing the SubMariner although Namor soon escaped and Newell while initially defeating him a second time allowed his friend to go.,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ac5e5195/portrait_incredible.jpg
1010327,Stone Men,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009629,Storm,43498,Ororo Monroe is the descendant of an ancient line of African priestesses all of whom have white hair blue eyes and the potential to wield magic.,http://i.annihil.us/u/prod/marvel/i/mg/6/40/526963dad214d/portrait_incredible.jpg
1010979,Storm (Age of Apocalypse),1489,Calling herself the Windrider Storm carved out a small area of Africa as her own and intended to keep it safe from the strife of the war between humans and mutants.,http://i.annihil.us/u/prod/marvel/i/mg/6/00/5317732bcc91a/portrait_incredible.jpg
1017309,Storm (Marvel Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/4/30/5239be29833f9/portrait_incredible.jpg
1010978,Storm (Ultimate),15770,Ororo Munroe was raised in Morocco learning English from American films and after her family was murdered she fled to America stealing cars in Harlem before relocating to Texas.,http://i.annihil.us/u/prod/marvel/i/mg/6/10/5317733a7ab7a/portrait_incredible.jpg
1011062,Stranger,6995,By his own account the Stranger is a composite being possessing the combined strength and intellect of the billions of humanoid beings who once lived on the planet Gigantus an ancient world in the Andromeda Galaxy whose size approached the limit at which a planet can exist before fissioning into a sun.,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0030fd08ad6/portrait_incredible.jpg
1011051,Strong Guy,16326,According to his own admission Guido was a nerdylooking kid in his early life bullied by other children but after he discovered his mutant ability at a young age when he was struck by a school bus no one bullied him again.,http://i.annihil.us/u/prod/marvel/i/mg/2/10/4c00322a3173c/portrait_incredible.jpg
1009632,Stryfe,7374,Stryfe is the clone of Nathan Christopher Summers alias Cable the son of Cyclops of the XMen.,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/527413b06270b/portrait_incredible.jpg
1011225,Stryfe (Ultimate),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010791,Sub-Mariner,24371,Prince Namor is the halfhumanhalfAtlantean ruler of Atlantis.,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5245ef8c83126/portrait_incredible.jpg
1009631,Sue Storm,null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/52695b9cd40b6/portrait_incredible.jpg
1011212,Sugar Man,36499,The Sugar Man was in charge of the Seattle Core a slave camp that helped power North America during the Age of Apocalypse.,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/527413a2480b5/portrait_incredible.jpg
1009635,Sumo,18038,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009636,Sunfire,5844,Shiro Yoshidas mother was exposed to the atomic devastation of Hiroshima during World War II and died giving birth to him.,http://i.annihil.us/u/prod/marvel/i/mg/7/00/53629b9e24ef5/portrait_incredible.jpg
1010981,Sunfire (Age of Apocalypse),32578,During the beginning of Apocalypses rise Magneto approached Japans greatest heroes Sunfire and the Silver Samurai and asked them to work with him and the XMen to stop Apocalypse.,http://i.annihil.us/u/prod/marvel/i/mg/6/40/53629baa391c6/portrait_incredible.jpg
1009637,Sunset Bain,37802,null,http://i.annihil.us/u/prod/marvel/i/mg/c/10/4c003ab9ed7d6/portrait_incredible.jpg
1009638,Sunspot,23645,Growing up in a wealthy Brazilian family Roberto da Costa was forging a career as a skilled soccer player until his mutant nature manifested during a match.,http://i.annihil.us/u/prod/marvel/i/mg/b/50/4c003ab716add/portrait_incredible.jpg
ID,full_name,first_apperance,description,image
1015280,Super Hero Squad,29775,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011022,Super-Adaptoid,17763,The SuperAdaptoid was created by the organization known as A.I.M. using a piece of the Cosmic Cube.,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c00325af279c/portrait_incredible.jpg
1009639,Super-Skrull,17271,After the Fantastic Four stopped the Skrulls attempted invasion of Earth Skrull Emperor Dorrek invested vast resources into creating a superbeing of his own.,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/5274138fe6deb/portrait_incredible.jpg
1011232,Supernaut,null,Sergeant Milo Fields was recruited for the Order and regained the use of his legs after his nervous system intermingled with that of Aralune.,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c002f048e0b6/portrait_incredible.jpg
1011160,Supreme Intelligence,17556,The Supreme Intelligence is an organic computer construct created by the Kree to act as their supreme leader.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/52b0d1eb0ca73/portrait_incredible.jpg
1010695,Surge,39737,Prior to enrolling at the Xavier Institute Noriko Ashida lived on the street and was reliant on illegally obtained prescription drugs to reduce her highly accelerated mutant brain functions to a manageable rate.,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c0038d51109f/portrait_incredible.jpg
1011172,Susan Delgado,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011075,Swarm,5079,Fritz von Meyer was once a Nazi scientist the details of which remain unrevealed although it is known he had access to looted gold from countless European capitals to fund his research.,http://i.annihil.us/u/prod/marvel/i/mg/8/50/4c0030df47ab2/portrait_incredible.jpg
1011017,Sway,null,Suzanne Chan saw her parents gunned down in front of her though she remained unscathed due to her manifesting mutant ability to stop time.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/4c003266ccbab/portrait_incredible.jpg
1009640,Switch,18057,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009641,Swordsman,17751,Andreas reappeared as the Swordsman in the latest incarnation of the Thunderbolts though his true identity was kept secret for some time.,http://i.annihil.us/u/prod/marvel/i/mg/a/40/535ff38904fff/portrait_incredible.jpg
1010982,Swordsman (Jaques Duquesne),6970,When Clint Barton came to the Carson Carnival of Traveling Wonders the Swordsman became one of his mentors.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009642,Sym,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009643,Synch,7456,Everett Thomas was a founding member of Generation X.,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708/portrait_incredible.jpg
1009644,T'Challa,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011042,Tag,2440,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009646,Talisman (Elizabeth Twoyoungmen),12725,Elizabeth Twoyoungmen was born in Calgary Alberta Canada the daughter of Michael Twoyoungman Shaman of the Canadian superhero team Alpha Flight.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010753,Talkback (Chase Stein),null,Chase Stein is the son of mad scientists Victor and Janet Stein and is the tech genius of the Runaways.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011395,Talon (Fraternity of Raptors),null,Falling to Earth wrapped in a ball of flame Talon crash landed next to the home of Chris Powell the young hero known as Darkhawk.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011161,Talos,null,Born without the ability to shape shift like other Skrulls Talos became a savage fighter and a decorated military commander.,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c002f3ec91c0/portrait_incredible.jpg
1011149,Tana Nile,11539,null,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c002f68816cd/portrait_incredible.jpg
1010713,Tarantula (Luis Alvarez),16889,Alvarez replaced the original Tarantula after his death by the dictatorship Delvadian government.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009647,Tarot,13822,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009648,Taskmaster,30885,Taskmaster first exhibited his unusual ability called photographic reflexes which allowed him to mimic the motion of anyone he saw when he was a young boy.,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/526957dc0c27f/portrait_incredible.jpg
1011115,Tattoo,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011000,Ted Forrester,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009650,Tempest,17506,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011162,Tenebrous,null,Tenebrous has existed in this universe since its infancy and was imprisoned in the planet Kyln after a battle with Galactus.,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c002f3b92276/portrait_incredible.jpg
1009651,Terrax,17754,Tyros was once the dictator of the city Lanlak on the planet Birj where his superhuman ability to command rocks and earth enabled him to overcome all resistance but his rule of Lanlak came to an end when he was sought by the worlddevouring Galactus to serve as his latest Herald.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011034,Terror,null,In the distant past Terror battled a green bearlike demon that threatened early mankind sacrificing his own form to overcome it he was then cursed to wear its decayed form but gained its power.,http://i.annihil.us/u/prod/marvel/i/mg/2/80/4c0032410b8d8/portrait_incredible.jpg
1010819,Texas Twister,15517,null,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c0035e44d390/portrait_incredible.jpg
1011003,Thaddeus Ross,37049,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009652,Thanos,12651,The Mad Titan Thanos a melancholy brooding individual consumed with the concept of death sought out personal power and increased strength endowing himself with cybernetic implants until he became more powerful than any of his brethren.,http://i.annihil.us/u/prod/marvel/i/mg/6/40/5274137e3e2cd/portrait_incredible.jpg
1015004,Thanos (Ultimate),5792,null,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/5317734cbc1d0/portrait_incredible.jpg
1011083,The 198,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009653,The Anarchist,13405,null,http://i.annihil.us/u/prod/marvel/i/mg/1/60/4c003aacdeca9/portrait_incredible.jpg
1009654,The Call,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010714,The Captain,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011294,The Enforcers,21323,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1010728,The Executioner,null,null,http://i.annihil.us/u/prod/marvel/i/mg/e/d0/4ce5a2ab860be/portrait_incredible.jpg
ID,full_name,first_apperance,description,image
1009655,The Fallen,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011219,The Fury,null,null,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c002f0d934b6/portrait_incredible.jpg
1010359,The Hand,40209,null,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/52bc82337d577/portrait_incredible.jpg
1010715,The Hood,null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/90/539a09a2863cf/portrait_incredible.jpg
1011295,The Howling Commandos,56925,null,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/4ce5a603588f5/portrait_incredible.jpg
1014986,The Hunter,null,null,http://i.annihil.us/u/prod/marvel/i/mg/9/60/4cd05f86b27e1/portrait_incredible.jpg
1010998,The Initiative,15869,null,http://i.annihil.us/u/prod/marvel/i/mg/9/90/52740ddd98c4b/portrait_incredible.jpg
1017103,The Leader (HAS),null,What the Hulk has in strength the Leader has in brains. Hulks arch nemesis was affected by the same Gamma radiation that transformed Bruce Banner but instead of Hulkified muscles the Leader got a Hulkified head. Hes smart sinister and obsessed with destroying the Hulk,http://i.annihil.us/u/prod/marvel/i/mg/5/50/523215acd4a50/portrait_incredible.jpg
1011216,The Liberteens,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011215,The Liberty Legion,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
ID,full_name,first_apperance,description,image
1011018,The Order,16005,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009656,The Phantom,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009657,The Professor,14168,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011211,The Renegades,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011110,The Santerians,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
ID,full_name,first_apperance,description,image
ID,full_name,first_apperance,description,image
ID,full_name,first_apperance,description,image
ID,full_name,first_apperance,description,image
1011181,Thena,8813,Thena a second generation Eternal is the eldest daughter of Zuras leader of the Eternals of Earth and Cybele and although she has lived for more than  years she is still considered a young woman by Eternal standards.,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c002f2a83a8c/portrait_incredible.jpg
1009662,Thing,52,The radiation that mutated Reed Richards Sue Storm and Johnny Storm into superhuman beings had also mutated Ben Grimm transforming him into a grotesque rockhided strongman dubbed the Thing.,http://i.annihil.us/u/prod/marvel/i/mg/9/00/527bb4d36b5c2/portrait_incredible.jpg
1017313,Thing (Marvel Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/20/5239be1a26d18/portrait_incredible.jpg
1010983,Thing (Ultimate),23217,When the time came for Reed Richards to demonstrate his teleportation device his old friend Ben Grimm was invited to observe but the device malfunctioned and Ben woke up in Mexico City transformed into a rocky brutish Thing.,http://i.annihil.us/u/prod/marvel/i/mg/f/40/4c0032a542533/portrait_incredible.jpg
1009664,Thor,30090,As the Norse God of thunder and lightning Thor wields one of the greatest weapons ever made the enchanted hammer Mjolnir. While others have described Thor as an overmuscled oafish imbecile hes quite smart and compassionate.  Hes selfassured and he would never ever stop fighting for a worthwhile cause.,http://i.annihil.us/u/prod/marvel/i/mg/d/d0/5269657a74350/portrait_incredible.jpg
1017576,Thor (Goddess of Thunder),null,p class=BodyWhen the Odinson lost his ability to wield Mjolnir the role of Thor God of Thunder was left unoccupiedhellipalbeit for a short time. A mysterious female figure picked up the hammer with ease changing the inscription to fit her status as the Goddess of Thunder.p,http://i.annihil.us/u/prod/marvel/i/mg/4/10/545a857a38f92/portrait_incredible.jpg
1017106,Thor (MAA),null,Thor is the Asgardian Prince of Thunder the son of Odin and the realms mightiest warrior. He loves the thrill of battle and is always eager to show off his power to the other Avengers especially the Hulk. Thors legendary Uru hammer Mjolnir gives him the power to control thunder and the ability to fly. Hes found a new home on Earth and will defend it as his own... even if he doesnt understand its sayings and customs.,http://i.annihil.us/u/prod/marvel/i/mg/2/03/52321948a51f2/portrait_incredible.jpg
1017315,Thor (Marvel Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5239be0b8ecd1/portrait_incredible.jpg
1017328,Thor (Marvel War of Heroes),null,null,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/5239bf547de26/portrait_incredible.jpg
1017302,Thor (Marvel: Avengers Alliance),null,null,http://i.annihil.us/u/prod/marvel/i/mg/c/03/5239b58b84821/portrait_incredible.jpg
1011025,Thor (Ultimate),1282,He claims he is the legendary Norse thunder deity Thor sent to Earth by his father Odin but official records say he is Thorlief Golmen who stole his scientist brother Gunnar Golmens supersoldier technology after suffering a nervous breakdown.,http://i.annihil.us/u/prod/marvel/i/mg/3/80/5317738e6dc12/portrait_incredible.jpg
1010820,Thor Girl,17638,Tarene aware of her true nature as the Designate a being foretold to elevate all life to greatness sought adventure and using Thor as a template transformed herself into an Asgardian goddess and journeyed to Earth.,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/526957cdcf6d1/portrait_incredible.jpg
1010885,Thunderball,17496,Dr. Eliot Franklin was a geniuslevel physicist who was forced to turn to crime and helped form the Wrecking Crew alongside the Wrecker Bulldozer and Piledriver.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009666,Thunderbird (John Proudstar),5844,An exceptionally strong and vigorous athlete in his youth John Proudstars mutant abilities first manifested when he wrestled a charging bison to save a young girl.,http://i.annihil.us/u/prod/marvel/i/mg/a/f0/4c003aa43b1ec/portrait_incredible.jpg
1009667,Thunderbird (Neal Shaara),13734,Coming from an affluent family and the son of a Calcuttan police chief Indian national Neal Shaara has not been a follower of Charles Xaviers philosophies for long but appears to be one of their most dedicated supporters nonetheless.,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/4c003aa0d9cf9/portrait_incredible.jpg
1009668,Thunderbolt (Bill Carver),null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1014812,Thunderbolt Ross,7341,null,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4ce59e13db02c/portrait_incredible.jpg
1010360,Thunderbolts,21931,After a battle with Onslaught left the world without the majority of the heroes that made it feel safe Baron Zemo devised a plan like no other in order to rule the world. Zemo gathered Beetle Fixer Goliath Moonstone and Screaming Mimi all former members of the Masters of Evil together to disguise themselves as a new heroic team in order to take advantage of the missing heroes and gain the trust of the authorities and public in general. ,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/50fec50a26dc1/portrait_incredible.jpg
1011304,Thundra,24053,Thundra was quite possibly her worlds greatest female specimens and as she won countless battles against the men she was revered as the Sisterhoods greatest hero.,http://i.annihil.us/u/prod/marvel/i/mg/c/80/4ce5a61df19e5/portrait_incredible.jpg
1009669,Tiger Shark,29317,A champion Olympic swimmer Todd Arliss earned nearly half million dollars in advances for public exhibitions but his dreams came crashing down around him when he injured his back and legs while rescuing a man who had fallen overboard from a private craft sending Arliss into the arms of Dr. Lemuel Dorcas who used his morphotron which could imprint the genetic pattern of an animal onto a human turning Arliss into a superhuman amphibious creature.,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c003a9db2f77/portrait_incredible.jpg
1011237,Tiger's Beautiful Daughter,17258,null,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4ce5a59d27a81/portrait_incredible.jpg
1009670,Tigra (Greer Nelson),17490,Although she was able to use the catshead amulet to change back to her human form Greer Nelson became so accustomed to and enamored of her feline form that she seldom made the transformation.,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/526957bb909b3/portrait_incredible.jpg
1010857,Timeslip,null,As a young child Rina Patel experienced visions of her future though she eventually learned to control this triggering visions of specific times and she realized she was swapping her consciousness across time.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011345,Tinkerer,null,The Tinkerer is an ordinary man who has an extraordinary talent for anything mechanical.,http://i.annihil.us/u/prod/marvel/i/mg/b/60/4c002e3aaf52e/portrait_incredible.jpg
1010669,Titania,36481,Despondent and hopeless after it was discovered that she was not in fact SpiderWoman Mary MacPherran encountered Doctor Doom who offered her a chance to become superpowered in exchange for joining his army to which Mary readily agreed and Doom transformed her into Titania.,http://i.annihil.us/u/prod/marvel/i/mg/1/20/526957a91a469/portrait_incredible.jpg
1009672,Titanium Man (Topolov),12653,null,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/528d368ab3f46/portrait_incredible.jpg
1009673,Toad,6995,Britishborn Mortimer Toynbee abandoned by his parents so early in childhood that he cannot remember them was placed in an orphanage where the other children who regarded him as a freak due to his ugliness his unusual physique and his leaping ability continually tormented him.,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/53ad8faa127fa/portrait_incredible.jpg
1009674,Toad Men,9001,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011166,Tomas,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009675,Tombstone,30301,Known as Tombstone Lonnie Lincoln filed his teeth to points to add to his already intimidating image and honed his fighting skills in numerous street fights.,http://i.annihil.us/u/prod/marvel/i/mg/3/40/4c003a981c496/portrait_incredible.jpg
1010328,Tomorrow Man,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009624,Tony Stark,null,null,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011309,Toro (Thomas Raymond),21247,As the Torch approached Toro his presence caused Toro to burst into flame like the Torch himself but while remaining unharmed causing the Torch to realize that Toro had the same powers that he himself did.,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4e7a2165364ca/portrait_incredible.jpg
1009676,Toxin,1910,NYPD Officer Patrick Mulligan was implanted with a symbiote offspring during a chance encounter with Carnage.,http://i.annihil.us/u/prod/marvel/i/mg/6/30/4c003a94e668a/portrait_incredible.jpg
1009692,Toxin (Eddie Brock),13519,null,http://i.annihil.us/u/prod/marvel/i/mg/9/80/52bc827d4ed09/portrait_incredible.jpg
1010822,Trauma,16162,Terrance Ward was drafted into the Initiative training program because of his telepathic and shapeshifting abilities.,http://i.annihil.us/u/prod/marvel/i/mg/a/00/528d367cdee38/portrait_incredible.jpg
