ID,status,sex, real_name, current_alias, image
1011247,Neutral,Man, Tako Shamara ,Dragon Lord,http://vignette4.wikia.nocookie.net/marveldatabase/images/c/c0/Tako_Shamara_%28Earth-616%29_from_Avengers_The_Initiative_Vol_1_9_0002.png
1009283,Villains,Man, Dragon Man , Dragon Man,http://i.annihil.us/u/prod/marvel/i/mg/a/f0/4c003f1aa3a1f/portrait_incredible.jpg
1010735,Heroes,Man, Arthur Sampson Douglas ,Drax the Destroyer,http://i.annihil.us/u/prod/marvel/i/mg/e/d0/526032deabbff/portrait_incredible.jpg
1015007,Neutral,Man, Tiamut ,Dreaming Celestial,http://vignette4.wikia.nocookie.net/marveldatabase/images/9/9e/Tiamut_%28Earth_616%29_002.jpg
1011322,Neutral,Man, Druig ,Druig,http://vignette2.wikia.nocookie.net/marveldatabase/images/e/e6/Druig_%28Earth-616%29.jpg
1009284,Neutral,Man, Timothy Aloysius Cadwallader Dugan  ,Dum-Dum Dugan,http://i.annihil.us/u/prod/marvel/i/mg/e/00/4ce59f9fc788f/portrait_incredible.jpg
1009285,Heroes,Woman, Sooraya Qadir ,Dust,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c003f17db9a6/portrait_incredible.jpg
1009286,Neutral,Man, Earthquake ,Earthquake,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c003f153b571/portrait_incredible.jpg
1010785,Heroes,Woman, Maya Lopez ,Echo,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00373a2629f/portrait_incredible.jpg
1010787,Villains,Man, Edward Charles Allan Brock ,Toxin,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4de932f1a298a/portrait_incredible.jpg
1011072,Neutral,Man, Edwin Jarvis , Edwin Jarvis,http://i.annihil.us/u/prod/marvel/i/mg/5/40/4c0030e231f6b/portrait_incredible.jpg
1011060,Villains,Man, Ego , Ego,http://i.annihil.us/u/prod/marvel/i/mg/c/d0/535fec6d62b7f/portrait_incredible.jpg
1009287,Villains,Man, Maxwell Max Dillon , Maxwell Max Dillon,http://i.annihil.us/u/prod/marvel/i/mg/5/60/4c003f1214bd7/portrait_incredible.jpg
1009288,Heroes,Woman, Elektra Natchios ,Elektra,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/51114fec4a2c8/portrait_incredible.jpg
1009290,Neutral,Man,Unknown ,Elite,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011082,Heroes,Man, Joshua Foley ,Elixir,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/52740e1b4ad81/portrait_incredible.jpg
1011122,Neutral,Man, Elloe Kaifi ,Elloe Kaifi,http://i.annihil.us/u/prod/marvel/i/mg/4/50/5269559c8d0c9/portrait_incredible.jpg
1010701,Heroes,Woman, Elsa Bloodstone ,Bloodstone,http://i.annihil.us/u/prod/marvel/i/mg/e/b0/4c0038ccbe4fa/portrait_incredible.jpg
1009310,Neutral,Woman, Emma Grace Frost , Emma Grace Frost,http://i.annihil.us/u/prod/marvel/i/mg/9/80/51151ef7cf4c8/portrait_incredible.jpg
1009291,Neutral,Man, Manuel Alfonso Rodrigo de la Rocha ,Empath,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4ce59faf350ea/portrait_incredible.jpg
1009292,Villains,Man, Marius St. Croix ,Emplate,http://i.annihil.us/u/prod/marvel/i/mg/f/10/4bb3bcffb8325/portrait_incredible.jpg
1010671,Neutral,Woman, Amora ,Enchantress,http://i.annihil.us/u/prod/marvel/i/mg/3/10/52740e0f3c733/portrait_incredible.jpg
1011432,Neutral,Woman, Sylvie Lushton  ,Enchantress,http://vignette2.wikia.nocookie.net/marveldatabase/images/8/80/Sylvie_Lushton_%28Earth-616%29.png
1010445,Neutral,Man, Katherine Margaret Katie Power ,Energizer,http://vignette1.wikia.nocookie.net/marveldatabase/images/d/dd/FF_Vol_1_15_-_Katherine_Power_%28Earth-616%29.png
1011065,Neutral,Man, Epoch , Epoch,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c0030f453da3/portrait_incredible.jpg
1009293,Neutral,Man, Davan Shakari ,Eric the Red,http://vignette4.wikia.nocookie.net/marveldatabase/images/b/bb/Eric_the_Red_001.jpg
1011061,Neutral,Man,Unknown ,Eternity,http://i.annihil.us/u/prod/marvel/i/mg/b/90/4c0030fff0e3d/portrait_incredible.jpg
1009295,Villains,Man, Bennet du Paris ,Exodus,http://i.annihil.us/u/prod/marvel/i/mg/e/20/52695589e1721/portrait_incredible.jpg
1009296,Neutral,Woman, Zoe Culloden (original name unrevealed) ,Expediter,http://vignette1.wikia.nocookie.net/marveldatabase/images/3/39/Zoe_Culloden_%28Earth-616%29_from_Deadpool_Vol_1_15.png
1011199,Villains,Man, Ezekiel Sims , Ezekiel Sims,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c002f2268bd4/portrait_incredible.jpg
1011317,Neutral,Man, Ezekiel Stane ,Zeke Stane,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4ce5a64fd283a/portrait_incredible.jpg
1009248,Villains,Man, Fabian Cortez , Fabian Cortez,http://i.annihil.us/u/prod/marvel/i/mg/4/f0/4c0040603dda1/portrait_incredible.jpg
1009297,Heroes,Man, Samuel Thomas Wilson ,Captain America,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/5111505fb7009/portrait_incredible.jpg
1011143,Neutral,Man,Unknown ,Fallen One,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009298,Neutral,Man, Autumn Rolfson ,Famine,http://vignette2.wikia.nocookie.net/marveldatabase/images/7/78/Autumn_Rolfson_%28Earth-616%29_06.jpg
1009301,Heroes,Man, Charlie Cluster-7 ,Fantomex ,http://i.annihil.us/u/prod/marvel/i/mg/f/60/535ff35da5ccd/portrait_incredible.jpg
1011233,Heroes,Man,Unknown ,Fat Cobra,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4db58b3c6aaa6/portrait_incredible.jpg
1009335,Neutral,Man, Felicia Hardy ,Black Cat,http://vignette2.wikia.nocookie.net/marveldatabase/images/6/69/Amazing_Spider-Man_Vol_4_9_Women_of_Power_Variant_Textless.jpg
1011213,Neutral,Man, Maria Callasantos ,Feral,http://vignette4.wikia.nocookie.net/marveldatabase/images/6/66/Maria_Callasantos_%28Earth-616%29_from_X-Factor_Vol_1_220_001.jpg
1009303,Neutral,Man,Unknown ,Fin Fang Foom,http://i.annihil.us/u/prod/marvel/i/mg/a/60/4ce59fc647d58/portrait_incredible.jpg
1010868,Heroes,Woman, Bonita Juarez ,Firebird,http://i.annihil.us/u/prod/marvel/i/mg/8/30/4c0035b0a7de0/portrait_incredible.jpg
1009304,Neutral,Man, Gary Gilbert ,Firebrand,
1010690,Heroes,Man, Zachary Smith Jr. ,Microbe,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4c0038dd065c8/portrait_incredible.jpg
1011134,Neutral,Man, David Linus Lieberman  ,Microchip,http://vignette2.wikia.nocookie.net/marveldatabase/images/6/6d/David_Lieberman_%28Earth-616%29_.jpg
1010871,Heroes,Man, Scott Wright ,Micromax,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035aac6564/portrait_incredible.jpg
1010924,Neutral,Man, Miek , Miek,http://i.annihil.us/u/prod/marvel/i/mg/3/30/52740f71b50f5/portrait_incredible.jpg
1009530,Villains,Man, Mikhail Nikolaievitch Rasputin ,Mikhail Rasputin,http://vignette3.wikia.nocookie.net/marveldatabase/images/3/3d/Mikhail_Rasputin_%28Earth-616%29_from_Storm_Vol_1_2.jpg
1010894,Neutral,Woman, Millicent Collins ,Millie Collins,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c003597aefd0/portrait_incredible.jpg
1009445,Heroes,Man, Calvin Montgomery Rankin  ,Mimic,http://vignette2.wikia.nocookie.net/marveldatabase/images/4/49/Calvin_Rankin_%28Earth-616%29_from_X-Men_Legacy_Vol_1_264.jpg
1011204,Neutral,Man, William Turner ,Mindworm,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4c002f18eabe7/portrait_incredible.jpg
1011424,Neutral,Woman, Madeline Joyce Frank ,Miss America,http://vignette3.wikia.nocookie.net/marveldatabase/images/4/40/Miss_America_001.jpg
1009446,Neutral,Man, Zoltan Drago ,Mister Fear,http://vignette2.wikia.nocookie.net/marveldatabase/images/b/b3/Mister_Fear_001.jpg
1009447,Villains,Man, Dr. Nathaniel Essex ,Mister Sinister,http://i.annihil.us/u/prod/marvel/i/mg/5/80/526034ac3c53a/portrait_incredible.jpg
1010682,Heroes,Woman, Mercedes Misty Knight ,Misty Knight,http://i.annihil.us/u/prod/marvel/i/mg/d/90/511151789a863/portrait_incredible.jpg
1011220,Heroes,Woman, Barbara Bobbi Morse ,Mockingbird,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/51e829af23af9/portrait_incredible.jpg
1009410,Neutral,Man, Moira Ann Kinross MacTaggert ,Dr. Moira MacTaggert,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003d5e64f22/portrait_incredible.jpg
1009448,Villains,Man, Mojo ,Mojo,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c003d3444dce/portrait_incredible.jpg
1009449,Villains,Man, Harvey Rupert Elder ,Mole Man,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c003d3176a50/portrait_incredible.jpg
1011019,Villains,Man, Owen Reece  ,Molecule Man,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/528d33c2a72b2/portrait_incredible.jpg
1010691,Heroes,Woman, Molly Hayes , Molly Hayes,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4c0037783e8b3/portrait_incredible.jpg
1011370,Villains,Man, Mark Raxton , Mark Raxton,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c002e34d7cdc/portrait_incredible.jpg
1010876,Villains,Man,Unknown ,Mongoose,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c00359f53bde/portrait_incredible.jpg
1009450,Neutral,Man, Mongu , Mongu,http://vignette2.wikia.nocookie.net/marveldatabase/images/5/56/Mongu_%28Earth-616%29_from_Incredible_Hulk_Vol_1_211_0001.jpg
1009452,Heroes,Man, Marc Spector ,Moon Knight,http://i.annihil.us/u/prod/marvel/i/mg/3/30/52028af90e516/portrait_incredible.jpg
1009451,Heroes,Woman, Heather Douglas ,Moondragon,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003d2ebd6c5/portrait_incredible.jpg
1010362,Heroes,Woman, Dr. Karla Sofen ,Moonstone,http://i.annihil.us/u/prod/marvel/i/mg/4/00/535ff3e867252/portrait_incredible.jpg
1009454,Heroes,Man, Michael Morbius ,Morbius the Living Vampire,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/535fee11e0e1a/portrait_incredible.jpg
1010902,Villains,Man, Karl Amadeus Mordo ,Baron Mordo,http://vignette1.wikia.nocookie.net/marveldatabase/images/3/36/Karl_Mordo_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg
1009455,Neutral,Man, Morg ,Morg the Executioner,http://vignette1.wikia.nocookie.net/marveldatabase/images/9/9b/Morg_002.jpg
1009623,Neutral,Man, Morgan Stark , Morgan Stark,http://vignette2.wikia.nocookie.net/marveldatabase/images/d/da/Morgan_Stark_Earth_616.png
1009457,Neutral,Man, Rachel Ray Anne Summers ,Mother Askani,http://vignette1.wikia.nocookie.net/marveldatabase/images/4/4d/Mother_Askani.jpg
1009458,Neutral,Man, Nathaniel Stanley Bumpo ,Mr. Bumpo,http://vignette2.wikia.nocookie.net/marveldatabase/images/1/19/Bumpo.jpg
1009459,Heroes,Man, Reed Richards ,Mister Fantastic,http://i.annihil.us/u/prod/marvel/i/mg/d/c0/51127e9337538/portrait_incredible.jpg
1010347,Villains,Man, Calvin Zabo ,Mister Hyde,http://i.annihil.us/u/prod/marvel/i/mg/6/30/4c7c64437b5a1/portrait_incredible.jpg
1010840,Heroes,Man, Craig Hollis ,Mr. Immortal,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c0035d2872f0/portrait_incredible.jpg
1011244,Villains,Man,Unknown ,Mister Negative,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c002efc322e3/portrait_incredible.jpg
1009461,Neutral,Man,Unknown ,Mr. Payback,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009462,Neutral,Man,Unknown ,Mister X,http://i.annihil.us/u/prod/marvel/i/mg/3/30/4ce5a07872800/portrait_incredible.jpg
1011210,Neutral,Man, Mulholland Black , Mulholland Black,http://vignette3.wikia.nocookie.net/marveldatabase/images/1/14/Mulholland_Black_%28Earth-616%29_from_The_Order_Vol_2_1.png
1011056,Heroes,Man, James Arthur Madrox ,Multiple Man,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c00310e9dc27/portrait_incredible.jpg
1010826,Neutral,Man, Michael Ian Van Patrick  ,MVP,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4ce5a36f31b94/portrait_incredible.jpg
1009464,Villains,Man, Quentin Beck ,Mysterio,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4ce5a083d8346/portrait_incredible.jpg
1010951,Villains,Man, Daniel Danny Berkhart ,Mysterio,http://vignette4.wikia.nocookie.net/marveldatabase/images/6/62/Quentin_Beck_%28Earth-616%29_from_Spider-Man-Deadpool_Vol_1_2_001.jpg
1010952,Villains,Man, Francis Klum ,Mysterio,http://vignette1.wikia.nocookie.net/marveldatabase/images/0/01/Mysterio2.jpg
1009465,Villains,Woman, Raven Darkholme ,Mystique,http://i.annihil.us/u/prod/marvel/i/mg/5/03/5390dc2225782/portrait_incredible.jpg
1009466,Heroes,Man, Namor McKenzie ,Namor,http://i.annihil.us/u/prod/marvel/i/mg/e/90/50febf4ae101d/portrait_incredible.jpg
1009468,Neutral,Woman, Aquaria Nautica Neptunia  ,Namora,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c003d248f331/portrait_incredible.jpg
1009469,Heroes,Woman, Namorita Prentiss , Namorita Prentiss,http://i.annihil.us/u/prod/marvel/i/mg/4/03/528d33a253447/portrait_incredible.jpg
1009547,Neutral,Man, Natalia Alianovna Romanova (Shostakova) ,Black Widow,http://vignette1.wikia.nocookie.net/marveldatabase/images/c/c2/Black_Widow_Vol_6_1_Women_of_Power_Variant_Textless.jpg
1010365,Villains,Woman,Unknown ,Nebula,http://i.annihil.us/u/prod/marvel/i/mg/e/30/528d339973337/portrait_incredible.jpg
1011422,Villains,Woman, Nekra Sinclair ,Nekra,http://i.annihil.us/u/prod/marvel/i/mg/4/c0/4c002e11323ba/portrait_incredible.jpg
1011086,Neutral,Man, Isabel St. Ives ,Nemesis,http://vignette3.wikia.nocookie.net/marveldatabase/images/7/7b/Isabel_St._Ives_%28Earth-616%29.jpg
1010831,Neutral,Man, Sarah Vale ,Network,http://vignette1.wikia.nocookie.net/marveldatabase/images/3/3c/Sarah_Vale_%28Earth-616%29_from_New_X-Men_Yearbook_Special_Vol_1_1.png
1010815,Neutral,Man, Harold Lyman (legally changed from Harold Osborn) , Harold Lyman (legally changed from Harold Osborn),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1011269,Neutral,Man, Newton Destine , Newton Destine,http://vignette3.wikia.nocookie.net/marveldatabase/images/e/e7/Newton_Destine_%28Earth-616%29.jpg
1009471,Heroes,Man, Nicholas Joseph Fury ,The Unseen,http://i.annihil.us/u/prod/marvel/i/mg/3/c0/5261a745e658d/portrait_incredible.jpg
1010746,Neutral,Woman, Nico Minoru ,Sister Grimm,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c00377e2a541/portrait_incredible.jpg
1010684,Neutral,Man, Dwayne Michael Taylor  ,Night Thrasher,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/52695ac9de43e/portrait_incredible.jpg
1009472,Heroes,Man, Kurt Wagner (legally changed from Kurt Szardos) ,Nightcrawler,http://i.annihil.us/u/prod/marvel/i/mg/1/40/526034979bc98/portrait_incredible.jpg
1010349,Heroes,Man, Kyle Richmond ,Nighthawk,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c00391ba3a93/portrait_incredible.jpg
1009473,Villains,Man, Nightmare , Nightmare,http://i.annihil.us/u/prod/marvel/i/mg/2/40/4c003d1b26622/portrait_incredible.jpg
1011124,Neutral,Man, Tilda Johnson ,Nightshade,http://vignette2.wikia.nocookie.net/marveldatabase/images/b/bf/Tilda_Johnson_%28Earth-616%29.png
1010797,Villains,Man, Robert L. Hunter ,Nitro,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00372e0847c/portrait_incredible.jpg
1011404,Neutral,Man, Jeryn Hogarth ,Jeryn Hogarth,http://vignette2.wikia.nocookie.net/marveldatabase/images/b/b6/Jeryn_Hogarth_%28Earth-616%29_0006.jpg
1010667,Neutral,Man, Jessica Miriam Drew ,Spider-Woman,http://vignette1.wikia.nocookie.net/marveldatabase/images/5/59/Spider-Woman_Vol_5_5_Anka_Variant_Textless.jpg
1009378,Heroes,Woman, Jessica Cambell Jones Cage  , Jessica Cambell Jones Cage ,http://i.annihil.us/u/prod/marvel/i/mg/d/00/5390e41260345/portrait_incredible.jpg
1009373,Neutral,Man, Haroun ibn Sallah al-Rashid ,Jetstream,http://vignette3.wikia.nocookie.net/marveldatabase/images/6/6d/Haroum_ibn_Sallah_al-Rashid_%28Earth-616%29_from_New_Mutants_Vol_3_7.png
1009374,Neutral,Man, Billy Russo ,Jigsaw,http://i.annihil.us/u/prod/marvel/i/mg/6/30/4ce188192a0b6/portrait_incredible.jpg
1011105,Heroes,Man, James Woo ,Jimmy Woo,http://i.annihil.us/u/prod/marvel/i/mg/8/30/4c0030a8ec05b/portrait_incredible.jpg
1009375,Neutral,Man, Joan ,Joan the Mouse,http://vignette1.wikia.nocookie.net/marveldatabase/images/2/2d/Joan_the_Mouse_%28Earth-616%29.jpg
1009376,Heroes,Woman, Jocasta Vi Quitéria ,Jocasta,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c003eac7419a/portrait_incredible.jpg
1010812,Neutral,Man, John Jonah Jameson Sr., John Jameson,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c7c641e86d14/portrait_incredible.jpg
1009500,Neutral,Man, John Porter , John Porter,http://vignette1.wikia.nocookie.net/marveldatabase/images/d/de/John_Porter_%28Earth-616%29.jpg
1009721,Heroes,Man, John Wraith , John Wraith,http://vignette1.wikia.nocookie.net/marveldatabase/images/d/d0/John_Wraith_%28Earth-616%29_004.jpg
1009196,Heroes,Man, Johnathon Blaze ,Ghost Rider,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c003442a3ea6/portrait_incredible.jpg
1009630,Neutral,Man, Jonathan Lowell Spencer Johnny Storm ,Human Torch,http://vignette2.wikia.nocookie.net/marveldatabase/images/f/f1/Uncanny_Avengers_Vol_3_11_Mighty_Men_of_Marvel_Variant_Textless.jpg
1009380,Neutral,Man, Joseph ,Magneto,http://i.annihil.us/u/prod/marvel/i/mg/1/00/5260339868b8c/portrait_incredible.jpg
1010937,Heroes,Man, Josiah al hajj Saddiq ,Justice,http://vignette4.wikia.nocookie.net/marveldatabase/images/2/2f/Justice_II_001.jpg
1011033,Heroes,Woman, Janice Olivia Yanizeski  ,Joystick,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c0032437ece7/portrait_incredible.jpg
1009381,Heroes,Woman, Jubilation Lee ,Jubilee,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/4e7a2148b6e59/portrait_incredible.jpg
1009382,Villains,Man, Cain Marko ,Juggernaut,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/528d340442cca/portrait_incredible.jpg
1010679,Neutral,Man, Julian Keller ,Hellion,http://vignette1.wikia.nocookie.net/marveldatabase/images/2/20/Hellion_Julian_Keller_%28Earth-616%29_X-Men_2.png
1011314,Heroes,Man, Manuel Diego Armand Vicente ,Junta,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4c002e5a298b8/portrait_incredible.jpg
1010760,Heroes,Man, Vance Astrovik ,Justice,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c0037678b4ff/portrait_incredible.jpg
1011310,Villains,Man, Justin Hammer , Justin Hammer,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4ce18ab1be1f6/portrait_incredible.jpg
1011081,Heroes,Man, Lord Kevin Reginald Plunder ,Ka-Zar,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4dcc503738d3d/portrait_incredible.jpg
1014983,Neutral,Man, Karen O'Malley , Karen O'Malley,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4cd05c8be4587/portrait_incredible.jpg
1011357,Neutral,Man, Karen Page , Karen Page,http://vignette2.wikia.nocookie.net/marveldatabase/images/6/6c/Karen_Page_%28Earth-616%29.jpg
1011386,Heroes,Woman, Xi'an Coy Manh ; (pronounced Shee-ahn) ,Karma,http://i.annihil.us/u/prod/marvel/i/mg/5/00/50febe78aacca/portrait_incredible.jpg
1009385,Heroes,Man, Karnak Mander-Azur  ,Magister Karnak,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/52740e5d96fcc/portrait_incredible.jpg
1010752,Heroes,Woman, Karolina Dean ,Lucy in the Sky,http://i.annihil.us/u/prod/marvel/i/mg/d/50/4c00377435871/portrait_incredible.jpg
1010783,Neutral,Man, Katherine Farrell ,Kat Farrell,http://vignette3.wikia.nocookie.net/marveldatabase/images/c/c1/Kat_Farrell.jpg
1010810,Heroes,Woman, Katherine Elizabeth Bishop ,Hawkeye ,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4c0035f5b8c95/portrait_incredible.jpg
1011250,Neutral,Man, Katherine Margaret Katie Power ,Energizer,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4ce5a5bf6b872/portrait_incredible.jpg
1011319,Neutral,Man, Ken Ellis , Ken Ellis,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c002e50c1a87/portrait_incredible.jpg
1009386,Neutral,Man, Khan , Khan,http://vignette1.wikia.nocookie.net/marveldatabase/images/1/1c/Khan_%28Alien%29_%28Earth-616%29.jpg
1010893,Neutral,Man, Blaine Colt ,Kid Colt,http://vignette1.wikia.nocookie.net/marveldatabase/images/6/6d/Blaine_Colt_%28Earth-616%29_from_the_cover_to_Kid_Colt_One-Shot_Vol_1_1.jpg
1011397,Neutral,Man, Simon Maddicks ,Killer Shrike,http://vignette1.wikia.nocookie.net/marveldatabase/images/7/75/Killer_Shrike_001.jpg
1011289,Neutral,Man, Erik Killmonger (legally changed from N'Jadaka) ,Killmonger,http://vignette3.wikia.nocookie.net/marveldatabase/images/9/9a/Killmonger.PNG
1009388,Neutral,Man, Christopher Terrance Aaronson ,King Bedlam,http://vignette1.wikia.nocookie.net/marveldatabase/images/1/1b/Christopher_Aaronson_%28Earth-616%29_from_X-Force_Vol_1_88_cover.jpg
1010842,Neutral,Man, Klaus Voorhees ,King Cobra,http://vignette2.wikia.nocookie.net/marveldatabase/images/c/c4/King_Cobra_001.jpg
1009389,Villains,Man, Wilson Grant Fisk  ,Kingpin,http://i.annihil.us/u/prod/marvel/i/mg/9/60/526034fb5aff7/portrait_incredible.jpg
1009508,Heroes,Woman, Katherine Kitty Anne Pryde ,Star-Lord,http://i.annihil.us/u/prod/marvel/i/mg/4/03/5261677b30b64/portrait_incredible.jpg
1009390,Villains,Man, Ulysses Klaw (legally changed from Ulysses Klaue) ,Klaw,http://i.annihil.us/u/prod/marvel/i/mg/9/20/526034e1c6ede/portrait_incredible.jpg
1010818,Neutral,Man, Melati Kusuma ,Komodo,http://i.annihil.us/u/prod/marvel/i/mg/a/30/535ff55a6d8f6/portrait_incredible.jpg
1011147,Villains,Man, Korath-Thak , Korath-Thak,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c002f7453eaa/portrait_incredible.jpg
1011080,Heroes,Man, Korg , Korg,http://i.annihil.us/u/prod/marvel/i/mg/3/70/5269581a55d0c/portrait_incredible.jpg
1009391,Villains,Man,  Sergei Nikolaevich Kravinoff (originally Sergei Kravinov) ,Kraven the Hunter,http://i.annihil.us/u/prod/marvel/i/mg/f/e0/527410063de71/portrait_incredible.jpg
1011178,Neutral,Man, Kronos  , Kronos ,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4c7c623c74db8/portrait_incredible.jpg
1011029,Neutral,Man, Kulan Gath , Kulan Gath,http://vignette4.wikia.nocookie.net/marveldatabase/images/d/d7/Kulan_Gath_%28Earth-616%29.jpg
1011058,Heroes,Man, Colin McKay ,Kylun,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c003108ee445/portrait_incredible.jpg
1009392,Heroes,Man, Pierre Truffaut ,La Nuit,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c003d76b5ec6/portrait_incredible.jpg
1011327,Villains,Woman,Unknown ,Lady Bullseye,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4ce5a67d44f61/portrait_incredible.jpg
1009393,Villains,Woman, Yuriko Oyama ,Lady Deathstrike,http://i.annihil.us/u/prod/marvel/i/mg/9/60/535ff2c1ef191/portrait_incredible.jpg
1011014,Villains,Man, Regan Wyngarde ,Lady Mastermind,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c00326f63d4c/portrait_incredible.jpg
1014977,Neutral,Man, Ursula ,Lady Ursula,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4cd053ea971ed/portrait_incredible.jpg
1014976,Neutral,Man, Lady Vermin ,Lady Vermin,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4cd053529dd41/portrait_incredible.jpg
1009394,Neutral,Man, Lake (full name unrevealed) ,Colonel Lake,http://vignette4.wikia.nocookie.net/marveldatabase/images/7/76/Colonel_Lake_%28Earth-1610%29_Ultimate_Comics_X-Men_Vol_1_9.jpg
1011100,Heroes,Woman, Layla Rose Miller-Madrox ,Layla Miller,http://i.annihil.us/u/prod/marvel/i/mg/3/00/52740e37c104f/portrait_incredible.jpg
1009398,Villains,Man, Samuel Sterns ,Leader,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/52b0d25c3dbb9/portrait_incredible.jpg
1011092,Heroes,Man,Unknown ,Leech,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009399,Neutral,Man, David Charles Haller ,Legion,http://i.annihil.us/u/prod/marvel/i/mg/3/30/526547cc31b36/portrait_incredible.jpg
1011403,Neutral,Man, Lei-Kung ,Yu-Ti,null
1011375,Neutral,Man, Page (possible surname; first name unrevealed) ,Leper Queen,http://vignette2.wikia.nocookie.net/marveldatabase/images/8/8d/Leper_Queen_01.jpg
1014988,Neutral,Man, Lester (surname unknown) ,Bullseye,http://i.annihil.us/u/prod/marvel/i/mg/6/80/4cd060cb94659/portrait_incredible.jpg
1009401,Heroes,Woman, Heather Cameron ,Lifeguard,http://vignette3.wikia.nocookie.net/marveldatabase/images/6/67/X-Treme_X-Men_Vol_1_13_Textless.jpg
1010450,Heroes,Woman, Julie Power ,Lightspeed,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4c7c643921b8e/portrait_incredible.jpg
1009236,Heroes,Woman, Lila Cheney , Lila Cheney,http://vignette3.wikia.nocookie.net/marveldatabase/images/a/af/Lila_Cheney_%28Earth-616%29_006.jpg
1009402,Neutral,Woman, Lilandra Neramani ,Majestrix Lilandra,http://i.annihil.us/u/prod/marvel/i/mg/6/20/52740ff3f2c50/portrait_incredible.jpg
1011074,Neutral,Man, Possibly Bat Zuge or Kiskillilla  ,Lilith,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/52740fe6287e4/portrait_incredible.jpg
